chapter,source,asset_id,label,category,asset_type,text_description_present
16,ChemIllusion,blk-0ba7e6f0,Friedel–Crafts acylation,reaction,reaction,True
16,ChemIllusion,blk-4eee0a0d,blk-4eee0a0d,callout,callout,False
16,ChemIllusion,blk-b6a7a164,blk-b6a7a164,callout,callout,False
16,ChemIllusion,blk-eaf9e9eb,"Anisole, a strongly activated ring",molecular_structure,molecule,True
16,ChemIllusion,blk-96a078b3,"Toluene, a weakly activated ring",molecular_structure,molecule,True
16,ChemIllusion,blk-ed0a1548,Chlorobenzene: deactivated yet ortho–para directed,molecular_structure,molecule,True
16,ChemIllusion,blk-e0e2d602,Benzoic acid,molecular_structure,molecule,True
16,ChemIllusion,blk-9e6ba7d8,blk-9e6ba7d8,callout,callout,False
16,ChemIllusion,blk-3711957c,blk-3711957c,callout,callout,False
16,ChemIllusion,blk-d60abe3c,"p-Nitrotoluene, a directed product",molecular_structure,molecule,True
16,ChemIllusion,blk-5ebd109f,The oxygen-stabilized arenium contributor (para attack on anisole),molecular_structure,molecule,True
16,ChemIllusion,blk-bc5e47ce,blk-bc5e47ce,callout,callout,False
16,ChemIllusion,blk-9de933cd,blk-9de933cd,callout,callout,False
16,ChemIllusion,blk-a4e0edf9,"m-Bromonitrobenzene, an order-of-steps product",data_table,molecule,True
16,ChemIllusion,blk-6ff527f0,blk-6ff527f0,callout,callout,False
16,ChemIllusion,blk-e980292e,blk-e980292e,callout,callout,False
16,ChemIllusion,blk-8830a58e,"1-Chloro-2,4-dinitrobenzene, an activated aryl halide",molecular_structure,molecule,True
16,ChemIllusion,blk-00144972,The Meisenheimer complex,molecular_structure,molecule,True
16,ChemIllusion,blk-24c3340d,Benzyne,atomic_orbital,molecule,True
16,ChemIllusion,blk-3015642c,SNAr step 1: nucleophile adds to give the Meisenheimer complex,reaction,reaction,True
16,ChemIllusion,blk-6cff8732,SNAr step 2: loss of the leaving group restores aromaticity,reaction,reaction,True
16,ChemIllusion,blk-fb959d84,Benzyne step 1: base-induced elimination to form benzyne,reaction,reaction,True
16,ChemIllusion,blk-c78603ab,Benzyne step 2: nucleophile adds across the triple bond,reaction,reaction,True
16,ChemIllusion,blk-4202f420,blk-4202f420,callout,callout,False
16,ChemIllusion,blk-3a014206,blk-3a014206,callout,callout,False
16,ChemIllusion,blk-89971cc4,"Benzyl bromide, from benzylic bromination",molecular_structure,molecule,True
16,ChemIllusion,blk-043875a1,blk-043875a1,callout,callout,False
17,OpenStax,Figure 17.1,"The phenol resveratrol, found in the skin of red grapes, continues to be studied for its potential anti-cancer, antiarthritic, and hypoglycemic properties. (credit: modification of work “Weinreben-Ötlingen” by Pierre Likissas/Wikimedia Comm",other,figure,True
17,OpenStax,Figure 17.2,Hydrogen-bonding in alcohols and phenols. Attraction between a positively polarized -OH hydrogen and a negatively polarized oxygen holds molecules together. The electrostatic potential map of methanol shows the positively polarized -OH hydr,molecular_property_model,figure,True
17,OpenStax,Figure 17.3,compares electrostatic potential maps of an alkoxide ion (CH3O-) with phenoxide ion to show how the negative charge in phenoxide ion is delocalized from oxygen to the ring.,molecular_property_model,figure,True
17,OpenStax,Figure 17.4,"The central position of alcohols in organic chemistry. Alcohols can be prepared from, and converted into, many other kinds of compounds.",other,figure,True
17,OpenStax,Figure 17.5,The biological reduction of a ketone (acetoacetyl ACP) to an alcohol (β-hydroxybutyryl ACP) by NADPH. Reduction of Carboxylic Acids and Esters,biological_context,figure,True
17,OpenStax,Figure 17.6,shows a series of reactions on the R enantiomer of 2-octanol that illustrates these stereochemical relationships.,other,figure,True
17,OpenStax,Figure 17.7,on the next page. Protonation of the alcohol oxygen is followed by unimolecular loss of water to generate a carbocation intermediate and final loss of a proton from the neighboring carbon atom to complete the process. As with most E1 reacti,molecular_structure,figure,True
17,OpenStax,Figure 17.8,MECHANISM,reaction_mechanism,figure,True
17,OpenStax,Figure 17.9,The biological oxidation of an alcohol (sn-glycerol 3-phosphate) to give a ketone (dihydroxyacetone phosphate). This mechanism is the exact opposite of the ketone reduction shown previously in,reaction_mechanism,figure,True
17,OpenStax,Figure 17.10,Use of a trialkylsilyl-protected alcohol during a Grignard reaction.,other,figure,True
17,OpenStax,Figure 17.11,MECHANISM,reaction_mechanism,figure,True
17,OpenStax,Figure 17.12,"IR spectrum of cyclohexanol. Characteristic O-H and C-O stretching absorptions are indicated. Phenols also show a characteristic broad IR absorption at 3500 cm-1 due to the -OH group, as well as the usual 1500 and 1600 cm-1 aromatic bands (",other,figure,True
17,OpenStax,Figure 17.13,IR spectrum of phenol.,other,figure,True
17,OpenStax,Figure 17.14,"1H NMR spectrum of 1-propanol. The protons on the oxygen-bearing carbon are split into a triplet at 3.58 δ. Phenols, like all aromatic compounds, show 1H NMR absorptions near 7 to 8 δ, the expected position for aromatic-ring protons (Sectio",other,figure,True
17,OpenStax,Figure 17.15,"Mass spectrum of 1-butanol (M+ = 74). Dehydration gives a peak at m/z = 56, and fragmentation by alpha cleavage gives a peak at m/z = 31.",other,figure,True
17,OpenStax,Figure 17.16,"The Harger Drunkometer was the first breath analyzer, introduced in 1938 to help convict drunk drivers. (credit: “Unidentified police officer with a Harger “Drunkometer” breathalyzer” by Florida Memory, State Library and Archives of Florida",other,figure,True
17,OpenStax,Table 17.1,Acidity Constants of Some Alcohols and Phenols,data_table,table,True
17,ChemIllusion,blk-0c4e3495,blk-0c4e3495,callout,callout,False
17,ChemIllusion,blk-1ab6574b,"Ethanol, a primary alcohol",molecular_structure,molecule,True
17,ChemIllusion,blk-ce7bddb9,Phenol,molecular_structure,molecule,True
17,ChemIllusion,blk-b2150785,blk-b2150785,callout,callout,False
17,ChemIllusion,blk-d2b0c837,blk-d2b0c837,callout,callout,False
17,ChemIllusion,blk-2bae9ab2,blk-2bae9ab2,callout,callout,False
17,ChemIllusion,blk-b8be24f5,blk-b8be24f5,callout,callout,False
17,ChemIllusion,blk-3a3fe5e5,blk-3a3fe5e5,callout,callout,False
17,ChemIllusion,blk-b8be24f5-1,blk-b8be24f5-1,callout,callout,False
17,ChemIllusion,blk-072fa5c5,para-Nitrophenol,molecular_structure,molecule,True
17,ChemIllusion,blk-e85645aa,blk-e85645aa,callout,callout,False
17,ChemIllusion,blk-b89cf545,blk-b89cf545,callout,callout,False
17,ChemIllusion,blk-9b526c81,"Cyclohexanol, a secondary alcohol",molecular_structure,molecule,True
17,ChemIllusion,blk-30b67072,Alcohol synthesis by hydride reduction of a ketone,reaction,reaction,True
17,ChemIllusion,blk-475aaed9,blk-475aaed9,callout,callout,False
17,ChemIllusion,blk-e7e33fba,blk-e7e33fba,callout,callout,False
17,ChemIllusion,blk-82de03ef,"2-Methyl-2-butanol, a tertiary alcohol",molecular_structure,molecule,True
17,ChemIllusion,blk-be0d9a32,Alcohol synthesis by Grignard addition to a carbonyl,reaction,reaction,True
17,ChemIllusion,blk-b346cad0,blk-b346cad0,callout,callout,False
17,ChemIllusion,blk-1c133685,blk-1c133685,callout,callout,False
17,ChemIllusion,blk-80b2ec5c,Alcohol to alkyl chloride with SOCl2,reaction,reaction,True
17,ChemIllusion,blk-c0d44cc5,blk-c0d44cc5,callout,callout,False
17,ChemIllusion,blk-3963cc78,blk-3963cc78,callout,callout,False
17,ChemIllusion,blk-9fad446f,PCC oxidation of a primary alcohol to an aldehyde,reaction,reaction,True
17,ChemIllusion,blk-56e0acd2,Chromic-acid oxidation of a secondary alcohol to a ketone,reaction,reaction,True
17,ChemIllusion,blk-b67ee9f8,blk-b67ee9f8,callout,callout,False
17,ChemIllusion,blk-e542c76c,blk-e542c76c,callout,callout,False
17,ChemIllusion,blk-71de08a9,para-Benzoquinone,molecular_structure,molecule,True
17,ChemIllusion,blk-f4124a31,Phenol bromination (activated ring EAS),reaction,reaction,True
17,ChemIllusion,blk-b3e0d78b,blk-b3e0d78b,callout,callout,False
17,ChemIllusion,blk-acae877a,blk-acae877a,callout,callout,False
17,ChemIllusion,blk-fddbe6eb,A tert-butyldimethylsilyl (TBS) ether,molecular_structure,molecule,True
17,ChemIllusion,blk-facc6d62,blk-facc6d62,callout,callout,False
18,OpenStax,Figure 18.1,The appalling and unforget,other,figure,True
18,OpenStax,Figure 18.2,"Ring-opening of 1,2-epoxy-1-methylcyclohexane with HBr. There is a high degree of SN1-like carbocation character in the transition state, which leads to backside attack of the nucleophile at the tertiary center and to formation of a product",other,figure,True
18,OpenStax,Figure 18.3,shows the IR spectrum of diethyl ether and identifies the C-O stretch. Phenyl alkyl ethers show two strong absorbances for C-O stretching at 1050 and 1250 cm-1.,other,figure,True
18,OpenStax,Figure 18.4,shows the IR spectrum of anisole.,other,figure,True
18,OpenStax,Figure 18.5,The 1H NMR spectrum of dipropyl ether. Protons on carbon next to oxygen are shifted downfield to 3.4 δ.,other,figure,True
18,OpenStax,Figure 18.6,"The 1H NMR spectrum of 1,2-epoxypropane. Ether carbon atoms also exhibit a downfield shift in the 13C NMR spectrum, where they usually absorb in the 50 to 80 δ range. For example, the carbon atoms next to oxygen in methyl propyl ether absor",other,figure,True
18,OpenStax,Figure 18.7,"Kayaks are often made of a high-strength polymer coated with epoxy resin. (credit: “Potomac River Festival Virginia 2017 Great Falls Kayak Race” by Watts/Flickr, CC BY 2.0) 634 18 • Key Terms",other,figure,True
18,OpenStax,Figure 18.8,"shows the structure of acetaldehyde and indicates its bond lengths and angles. As you might expect, the carbon-oxygen double bond is both shorter (122 pm versus 143 pm) and stronger [732 kJ/mol (175 kcal/mol) versus 385 kJ/mol (92 kcal/mol)",molecular_structure,figure,True
18,OpenStax,Figure 18.9,"The addition reaction of an aldehyde or a ketone with a nucleophile. Depending on the nucleophile, either an alcohol or a compound with a double bond is formed.",reaction_mechanism,figure,True
18,OpenStax,Figure 18.10,MECHANISM,reaction_mechanism,figure,True
18,OpenStax,Figure 18.11,MECHANISM,reaction_mechanism,figure,True
18,OpenStax,Figure 18.12,MECHANISM,reaction_mechanism,figure,True
18,OpenStax,Table 18.1,compares the boiling points of some common ethers and their corresponding hydrocarbons.,data_table,table,True
18,OpenStax,Table 18.2,"shows some of the many different kinds of carbonyl compounds. All contain an acyl group ( ) bonded to another substituent. The R part of the acyl group can be practically any organic part/ structure, and the other substituent to which the a",data_table,table,True
18,ChemIllusion,blk-75581dc0,blk-75581dc0,callout,callout,False
18,ChemIllusion,blk-300eb2d6,Diethyl ether,molecular_geometry,molecule,True
18,ChemIllusion,blk-98c3a044,Tetrahydrofuran (THF),molecular_structure,molecule,True
18,ChemIllusion,blk-31475170,"1,4-Dioxane",molecular_structure,molecule,True
18,ChemIllusion,blk-b96a1959,Anisole (methoxybenzene),molecular_structure,molecule,True
18,ChemIllusion,blk-636f39f4,blk-636f39f4,callout,callout,False
18,ChemIllusion,blk-5f861c90,blk-5f861c90,callout,callout,False
18,ChemIllusion,blk-7a6e2eb4,tert-Butyl methyl ether,molecular_structure,molecule,True
18,ChemIllusion,blk-77dd3f18,Williamson ether synthesis: SN2 of alkoxide on a primary alkyl halide,reaction,reaction,True
18,ChemIllusion,blk-ce11c324,blk-ce11c324,callout,callout,False
18,ChemIllusion,blk-e2e068d3,blk-e2e068d3,callout,callout,False
18,ChemIllusion,blk-9da7c2c9,Butyl methyl ether,molecular_structure,molecule,True
18,ChemIllusion,blk-0bbd497c,Acid cleavage of a dialkyl ether with HBr,reaction,reaction,True
18,ChemIllusion,blk-b3b240f2,blk-b3b240f2,callout,callout,False
18,ChemIllusion,blk-d9cf4601,blk-d9cf4601,callout,callout,False
18,ChemIllusion,blk-43956314,18-Crown-6,molecular_structure,molecule,True
18,ChemIllusion,blk-c903f75c,blk-c903f75c,callout,callout,False
18,ChemIllusion,blk-3adc8d88,blk-3adc8d88,callout,callout,False
18,ChemIllusion,blk-bf3bc1d3,Ethylene oxide (oxirane),molecular_structure,molecule,True
18,ChemIllusion,blk-43429af2,meta-Chloroperoxybenzoic acid (mCPBA),molecular_structure,molecule,True
18,ChemIllusion,blk-9621ecd3,cis-2-Butene,data_table,molecule,True
18,ChemIllusion,blk-82184cda,"cis-2,3-Dimethyloxirane",molecular_geometry,molecule,True
18,ChemIllusion,blk-8b21be78,trans-2-Bromocyclohexan-1-ol (a bromohydrin),data_table,molecule,True
18,ChemIllusion,blk-c0d10dfe,Halohydrin cyclization to an epoxide (base-promoted intramolecular SN2),reaction,reaction,True
18,ChemIllusion,blk-99d837cd,blk-99d837cd,callout,callout,False
18,ChemIllusion,blk-c1e4c8fc,blk-c1e4c8fc,callout,callout,False
18,ChemIllusion,blk-f5e9d452,"1,2-Epoxycyclohexane (cyclohexene oxide)",molecular_structure,molecule,True
18,ChemIllusion,blk-09d39d94,"trans-1,2-Cyclohexanediol",molecular_structure,molecule,True
18,ChemIllusion,blk-2c370622,"2,2-Dimethyloxirane",molecular_structure,molecule,True
18,ChemIllusion,blk-c72ea9af,2-Methoxy-2-methyl-1-propanol (acid-catalyzed product),molecular_structure,molecule,True
18,ChemIllusion,blk-0c7c0840,1-Methoxy-2-methyl-2-propanol (base-promoted product),molecular_structure,molecule,True
18,ChemIllusion,blk-5abdbd3d,Acid-promoted epoxide opening by a nucleophile at the more-substituted carbon,reaction,reaction,True
18,ChemIllusion,blk-f3ab95c5,blk-f3ab95c5,callout,callout,False
18,ChemIllusion,blk-4f594d69,blk-4f594d69,callout,callout,False
18,ChemIllusion,blk-9746d11a,Energy profile of base-promoted epoxide opening,energy_diagram,reaction_coordinate,True
18,ChemIllusion,blk-8bdc5b4f,Base-promoted epoxide opening: SN2 at the less-substituted carbon,reaction,reaction,True
18,ChemIllusion,blk-2a87e0a3,blk-2a87e0a3,callout,callout,False
18,ChemIllusion,blk-701c30c9,blk-701c30c9,callout,callout,False
18,ChemIllusion,blk-ab35db4e,Ethanethiol,molecular_structure,molecule,True
18,ChemIllusion,blk-ab61e573,Dimethyl disulfide,molecular_structure,molecule,True
18,ChemIllusion,blk-eb1b89d3,blk-eb1b89d3,callout,callout,False
18,ChemIllusion,blk-c06146f6,blk-c06146f6,callout,callout,False
18,ChemIllusion,blk-a0492a6f,Dimethyl sulfide,molecular_structure,molecule,True
18,ChemIllusion,blk-f10178ed,Dimethyl sulfoxide (DMSO),molecular_structure,molecule,True
18,ChemIllusion,blk-e4f1f815,Dimethyl sulfone,molecular_structure,molecule,True
18,ChemIllusion,blk-bb9d88b8,Trimethylsulfonium ion,molecular_structure,molecule,True
18,ChemIllusion,blk-e1c41823,Thiolate alkylation: SN2 formation of a dialkyl sulfide,reaction,reaction,True
18,ChemIllusion,blk-0ebc5a4d,Sulfide oxidation to sulfoxide (net O-transfer),reaction,reaction,True
18,ChemIllusion,blk-823a6fb0,Sulfoxide oxidation to sulfone (net O-transfer),reaction,reaction,True
18,ChemIllusion,blk-fbc03ee5,blk-fbc03ee5,callout,callout,False
19,OpenStax,Figure 19.1,"Few flowers are more beautiful or more fragrant than roses. Their perfumed odor is due to several simple organic compounds, including the ketone β-damascenone. (credit: modification of work “Rosa ‘Precious Platinum’” by Bernard Spragg/Wikim",other,figure,True
19,OpenStax,Figure 19.2,MECHANISM,reaction_mechanism,figure,True
19,OpenStax,Figure 19.3,Two general reaction pathways following addition of a nucleophile to an aldehyde or ketone. The top pathway leads to an alcohol product; the bottom pathway leads to a product with a double bond.,other,figure,True
19,OpenStax,Figure 19.4,"Steric hindrance in nucleophilic addition reactions. (a) Nucleophilic addition to an aldehyde is sterically less hindered because only one relatively large substituent is attached to the carbonyl-group carbon. (b) A ketone, however, has two",atomic_orbital,figure,True
19,OpenStax,Figure 19.5,MECHANISM,reaction_mechanism,figure,True
19,OpenStax,Figure 19.6,MECHANISM,reaction_mechanism,figure,True
19,OpenStax,Figure 19.7,MECHANISM,reaction_mechanism,figure,True
19,OpenStax,Figure 19.8,MECHANISM,reaction_mechanism,figure,True
19,OpenStax,Figure 19.9,"for the reaction between acetone and hydroxylamine, NH2OH, indicates that the maximum reaction rate occurs at pH 4.5. We can explain the observed pH dependence of imine formation by looking at the individual steps in the mechanism. As indic",reaction_mechanism,figure,True
19,OpenStax,Figure 19.10,MECHANISM,reaction_mechanism,figure,True
19,OpenStax,Figure 19.11,MECHANISM,reaction_mechanism,figure,True
19,OpenStax,Figure 19.12,"Carboxylic acid derivatives have an electronegative substituent Y = -Br, -Cl, -OR, -NR2 that can be expelled as a leaving group from the tetrahedral intermediate formed by nucleophilic addition. Aldehydes and ketones have no such leaving gr",molecular_structure,figure,True
19,OpenStax,Figure 19.13,Mechanism of biological aldehyde and ketone reductions by the coenzyme NADH. The key step is an expulsion of hydride ion from NADH and donation to the carbonyl group.,reaction_mechanism,figure,True
19,OpenStax,Figure 19.14,"A comparison of direct (1,2) and conjugate (1,4) nucleophilic addition reactions. In conjugate addition, a nucleophile adds to the β carbon of an α,β-unsaturated aldehyde or ketone and protonation occurs on the α carbon.",other,figure,True
19,OpenStax,Figure 19.15,Infrared spectra of (a) benzaldehyde and (b) cyclohexanone.,other,figure,True
19,OpenStax,Figure 19.16,1H NMR spectrum of acetaldehyde. The absorption of the aldehyde proton appears at 9.79 δ and is split into a quartet.,other,figure,True
19,OpenStax,Figure 19.17,Mass spectrum and the related reactions of 5-methyl-2-hexanone. The peak at m/z = 58 is due to McLafferty rearrangement. The abundant peak at m/z = 43 is due to α cleavage at the more highly substituted side of the carbonyl group. Note that,other,figure,True
19,OpenStax,Figure 19.18,"A substance made from the tartaric acid found at the bottom of this wine vat catalyzes enantioselective reactions. (credit: “Pinot Noir fermentation in open vat” by Pipers Brook Vineyard Media/Flickr, CC BY 2.0)",other,figure,True
19,OpenStax,Table 19.1,Common Names of Some Simple Aldehydes,data_table,table,True
19,OpenStax,Table 19.2,"indicate, saturated aldehydes usually show carbonyl absorptions near 1730 cm-1 in the IR spectrum, but conjugation of the aldehyde to an aromatic ring or a double bond lowers the absorption by 25 cm-1 to near 1705 cm-1. Saturated aliphatic ",data_table,table,True
19,ChemIllusion,blk-3ebbf86e,blk-3ebbf86e,callout,callout,False
19,ChemIllusion,blk-381e6915,"Acetaldehyde, the simplest common aldehyde",molecular_structure,molecule,True
19,ChemIllusion,blk-9aae3b87,"Acetone, the simplest ketone",molecular_structure,molecule,True
19,ChemIllusion,blk-65033df1,"Benzaldehyde, a conjugated aromatic aldehyde",molecular_structure,molecule,True
19,ChemIllusion,blk-bb85736b,blk-bb85736b,callout,callout,False
19,ChemIllusion,blk-51749fb0,blk-51749fb0,callout,callout,False
19,ChemIllusion,blk-3b0670b2,"Cyclohexanone, a cyclic ketone",molecular_structure,molecule,True
19,ChemIllusion,blk-21761e3c,blk-21761e3c,callout,callout,False
19,ChemIllusion,blk-c2c7aad2,blk-c2c7aad2,callout,callout,False
19,ChemIllusion,blk-c017a3d5,"Benzoic acid, the oxidation product of benzaldehyde",molecular_structure,molecule,True
19,ChemIllusion,blk-146e4fe7,blk-146e4fe7,callout,callout,False
19,ChemIllusion,blk-7971a7a4,blk-7971a7a4,callout,callout,False
19,ChemIllusion,blk-2d21c5a9,Nucleophilic addition to a carbonyl — step 1: nucleophile attack,atomic_orbital,reaction,True
19,ChemIllusion,blk-19cfb3d8,Nucleophilic addition to a carbonyl — step 2: protonation,reaction,reaction,True
19,ChemIllusion,blk-efcab3e5,blk-efcab3e5,callout,callout,False
19,ChemIllusion,blk-dbc92cc8,blk-dbc92cc8,callout,callout,False
19,ChemIllusion,blk-35241982,"Chloral hydrate, a stable gem-diol",data_table,molecule,True
19,ChemIllusion,blk-f3df158c,Acetone cyanohydrin,molecular_structure,molecule,True
19,ChemIllusion,blk-64d3598c,Carbonyl hydration — step 1: protonation of the carbonyl oxygen,reaction,reaction,True
19,ChemIllusion,blk-33492dba,Carbonyl hydration — step 2: water attacks,reaction,reaction,True
19,ChemIllusion,blk-592acd14,Carbonyl hydration — step 3: deprotonation to the gem-diol,reaction,reaction,True
19,ChemIllusion,blk-96504976,Cyanohydrin formation — step 1: cyanide adds to acetone,reaction,reaction,True
19,ChemIllusion,blk-8ed61377,Cyanohydrin formation — step 2: protonation,reaction,reaction,True
19,ChemIllusion,blk-0e07167a,blk-0e07167a,callout,callout,False
19,ChemIllusion,blk-8a31631f,blk-8a31631f,callout,callout,False
19,ChemIllusion,blk-59938d25,1-Phenylethanol from benzaldehyde plus CH₃MgBr,molecular_structure,molecule,True
19,ChemIllusion,blk-da117d89,NaBH4 reduction of an aldehyde — step 1: hydride addition,reaction,reaction,True
19,ChemIllusion,blk-a8233446,NaBH4 reduction of an aldehyde — step 2: workup protonation,reaction,reaction,True
19,ChemIllusion,blk-d1f2bd96,LiAlH4 reduction of a ketone — step 1: hydride addition,reaction,reaction,True
19,ChemIllusion,blk-7791d88e,LiAlH4 reduction of a ketone — step 2: workup protonation,reaction,reaction,True
19,ChemIllusion,blk-87b1db6c,Grignard addition to an aldehyde — step 1: carbanion addition,reaction,reaction,True
19,ChemIllusion,blk-152c2cc0,Grignard addition to an aldehyde — step 2: aqueous workup,reaction,reaction,True
19,ChemIllusion,blk-c8c451f6,blk-c8c451f6,callout,callout,False
19,ChemIllusion,blk-45d76389,blk-45d76389,callout,callout,False
19,ChemIllusion,blk-920fb2ea,The N-methylimine of cyclohexanone,molecular_structure,molecule,True
19,ChemIllusion,blk-49b28502,The pyrrolidine enamine of cyclohexanone,molecular_structure,molecule,True
19,ChemIllusion,blk-421bd755,Imine (Schiff base) formation (net): aldehyde + primary amine,reaction,reaction,True
19,ChemIllusion,blk-2260cac6,Enamine formation (net): ketone + secondary amine,reaction,reaction,True
19,ChemIllusion,blk-6e6a4c25,blk-6e6a4c25,callout,callout,False
19,ChemIllusion,blk-36fbeb9b,blk-36fbeb9b,callout,callout,False
19,ChemIllusion,blk-bfaf73db,The cyclic acetal of cyclohexanone and ethylene glycol,molecular_structure,molecule,True
19,ChemIllusion,blk-02141297,Hemiacetal formation — step 1: acid activation,reaction,reaction,True
19,ChemIllusion,blk-e1972ac0,Hemiacetal formation — step 2: methanol adds,reaction,reaction,True
19,ChemIllusion,blk-7b1ba87b,Acetal formation — stage 2: hemiacetal plus methanol gives the acetal,reaction,reaction,True
19,ChemIllusion,blk-f666f457,blk-f666f457,callout,callout,False
19,ChemIllusion,blk-20996565,blk-20996565,callout,callout,False
19,ChemIllusion,blk-bcd96020,"Methylenecyclohexane, a Wittig product",reaction_mechanism,molecule,True
19,ChemIllusion,blk-3cbca13b,Wittig olefination: ylide converts a ketone to an alkene,reaction,reaction,True
19,ChemIllusion,blk-1a3e4db7,blk-1a3e4db7,callout,callout,False
19,ChemIllusion,blk-c7b50b18,blk-c7b50b18,callout,callout,False
19,ChemIllusion,blk-6be851f7,"Methyl vinyl ketone, an alpha,beta-unsaturated ketone",molecular_structure,molecule,True
19,ChemIllusion,blk-0ef0e3e6,"1,4-Conjugate (Michael) addition to an enone",reaction,reaction,True
19,ChemIllusion,blk-348200f0,blk-348200f0,callout,callout,False
19,ChemIllusion,blk-af19f284,blk-af19f284,callout,callout,False
19,ChemIllusion,blk-e2250d68,blk-e2250d68,callout,callout,False
20,OpenStax,Figure 20.1,"The burning sensation produced by touching or eating chili peppers is due to capsaicin, a carboxylic acid derivative called an amide. (credit: modification of “Chillis” by Lucas Cobb/Flickr, CC BY 2.0)",other,figure,True
20,OpenStax,Figure 20.2,"An alkoxide ion has its charge localized on one oxygen atom and is less stable, while a carboxylate ion has the charge spread equally over both oxygens and is therefore more stable.",other,figure,True
20,OpenStax,Figure 20.3,shows some of the general reactions of carboxylic acids.,other,figure,True
20,OpenStax,Figure 20.4,Some reactions of nitriles.,other,figure,True
20,OpenStax,Figure 20.5,MECHANISM,reaction_mechanism,figure,True
20,OpenStax,Figure 20.6,"IR spectrum of butanoic acid, CH3CH2CH2CO2H. Nitriles show an intense and easily recognizable bond absorption near 2250 cm-1 for saturated compounds and 2230 cm-1 for aromatic and conjugated molecules. Few other functional groups absorb in ",molecular_structure,figure,True
20,OpenStax,Figure 20.7,shows the 1H NMR spectrum of phenylacetic acid. Note that the -CO2H absorption occurs at 12.0 δ.,other,figure,True
20,OpenStax,Figure 20.8,"In addition to the hazards of weather, participants in early polar expeditions often suffered from scurvy, caused by a dietary vitamin C deficiency. (credit: “Shackleton’s expedition to the Antarctic last moments of the Endurance” by Underw",other,figure,True
20,OpenStax,Figure 20.9,The industrial synthesis of ascorbic acid from glucose.,other,figure,True
20,OpenStax,Table 20.1,are the names of acyl groups derived from the parent acids. Except for the eight entries at the top of,data_table,table,True
20,OpenStax,Table 20.2,Physical Parameters for Acetic Acid,data_table,table,True
20,OpenStax,Table 20.3,Acidity of Some Carboxylic Acids,data_table,table,True
20,OpenStax,Table 20.4,Substituent Effects on the Acidity of p-Substituted Benzoic Acids,data_table,table,True
20,ChemIllusion,blk-109c08d8,blk-109c08d8,callout,callout,False
20,ChemIllusion,blk-69c9ab7e,"Acetic acid, the parent carboxylic acid",data_table,molecule,True
20,ChemIllusion,blk-3efb800a,"Benzoic acid, a carboxyl group on an aromatic ring",molecular_structure,molecule,True
20,ChemIllusion,blk-e15bee98,"Hexanedioic acid, a dicarboxylic acid",molecular_structure,molecule,True
20,ChemIllusion,blk-800b5681,blk-800b5681,callout,callout,False
20,ChemIllusion,blk-ac8c2bff,blk-ac8c2bff,callout,callout,False
20,ChemIllusion,blk-583f71cf,Butanoic acid,molecular_structure,molecule,True
20,ChemIllusion,blk-8ab632a8,"Butan-1-ol, the alcohol for comparison",molecular_structure,molecule,True
20,ChemIllusion,blk-731d846e,blk-731d846e,callout,callout,False
20,ChemIllusion,blk-b2c0ae95,blk-b2c0ae95,callout,callout,False
20,ChemIllusion,blk-dcad7c6b,"Acetate ion, the conjugate base of acetic acid",molecular_structure,molecule,True
20,ChemIllusion,blk-840eaa4e,blk-840eaa4e,callout,callout,False
20,ChemIllusion,blk-b2c0ae95-1,blk-b2c0ae95-1,callout,callout,False
20,ChemIllusion,blk-b8f7b84b,"Sodium acetate, a carboxylate salt",molecular_structure,molecule,True
20,ChemIllusion,blk-f5ed981e,blk-f5ed981e,callout,callout,False
20,ChemIllusion,blk-e18b24d8,blk-e18b24d8,callout,callout,False
20,ChemIllusion,blk-5f01b777,Chloroacetic acid,molecular_structure,molecule,True
20,ChemIllusion,blk-4d07b2f1,Trifluoroacetic acid,molecular_structure,molecule,True
20,ChemIllusion,blk-f510886f,4-Nitrobenzoic acid,molecular_structure,molecule,True
20,ChemIllusion,blk-d9129fa1,4-Methoxybenzoic acid,molecular_structure,molecule,True
20,ChemIllusion,blk-c14ea715,blk-c14ea715,callout,callout,False
20,ChemIllusion,blk-578fb260,blk-578fb260,callout,callout,False
20,ChemIllusion,blk-56caef49,"Toluene, the substrate for side-chain oxidation",molecular_structure,molecule,True
20,ChemIllusion,blk-938e5cb4,"Pentanoic acid, the five-carbon product of a four-carbon halide",molecular_structure,molecule,True
20,ChemIllusion,blk-808d97eb,blk-808d97eb,teaching_asset,teaching_asset,False
20,ChemIllusion,blk-d0d9da0f,blk-d0d9da0f,callout,callout,False
20,ChemIllusion,blk-3a03f3e6,blk-3a03f3e6,callout,callout,False
20,ChemIllusion,blk-df755564,Carboxylic-acid reduction to a primary alcohol,reaction,reaction,True
20,ChemIllusion,blk-e0e5b334,blk-e0e5b334,callout,callout,False
20,ChemIllusion,blk-07c1ae41,blk-07c1ae41,callout,callout,False
20,ChemIllusion,blk-02951e98,"Acetonitrile, the simplest common nitrile",molecular_structure,molecule,True
20,ChemIllusion,blk-b08b7791,Benzonitrile,molecular_structure,molecule,True
20,ChemIllusion,blk-3df69850,Pentanenitrile,molecular_structure,molecule,True
20,ChemIllusion,blk-bb121079,Nitrile synthesis by SN2 (carbon homologation),reaction,reaction,True
20,ChemIllusion,blk-b32992e1,blk-b32992e1,callout,callout,False
20,ChemIllusion,blk-34531504,blk-34531504,callout,callout,False
